"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.394862521E1,-4.078168869E-1,-1.369061470E-1,4.299601018E-1
1.395106136E1,-4.261423051E-1,-1.295759678E-1,4.238516390E-1
1.395349745E1,-4.438568950E-1,-1.216349602E-1,4.146889448E-1
1.395593354E1,-4.585172236E-1,-1.106397063E-1,4.036936760E-1
1.395836969E1,-4.725667238E-1,-1.020878479E-1,3.890333474E-1
1.396080578E1,-4.847836494E-1,-9.292513877E-2,3.725404739E-1
1.396324193E1,-4.945572019E-1,-8.315158635E-2,3.517716527E-1
1.396567802E1,-5.012765527E-1,-7.521057129E-2,3.273377717E-1
1.396811417E1,-5.061632991E-1,-7.093463838E-2,3.029038906E-1
1.397055026E1,-5.079958439E-1,-6.543701142E-2,2.748049200E-1
1.397298641E1,-5.073850155E-1,-6.421531737E-2,2.448733896E-1
1.397542250E1,-5.037199259E-1,-6.360447407E-2,2.118876427E-1
1.397785859E1,-4.957789183E-1,-5.932854116E-2,1.770693511E-1
1.398029474E1,-4.860053360E-1,-5.627430230E-2,1.422510594E-1
1.398273083E1,-4.762317836E-1,-5.688514933E-2,1.062110662E-1
1.398516698E1,-4.634039998E-1,-5.138752609E-2,6.956022978E-2
1.398760307E1,-4.499653578E-1,-4.772244394E-2,3.046600707E-2
1.399003922E1,-4.346941710E-1,-4.100312293E-2,-8.017370477E-3
1.399247531E1,-4.145362079E-1,-3.000787087E-2,-4.588989913E-2
1.399491141E1,-3.913240135E-1,-1.656923257E-2,-8.559497446E-2
1.399734755E1,-3.705552220E-1,-7.406522986E-3,-1.253000498E-1
1.399978365E1,-3.467321694E-1,4.199574701E-3,-1.613400280E-1
1.400221979E1,-3.192440569E-1,1.702736691E-2,-1.998234093E-1
1.400465589E1,-2.923667729E-1,2.863346599E-2,-2.358634025E-1
1.400709203E1,-2.679328918E-1,3.413109109E-2,-2.725142241E-1
1.400952813E1,-2.422772944E-1,4.390464723E-2,-3.067216873E-1
1.401196427E1,-2.147891670E-1,5.184566230E-2,-3.391729295E-1
1.401440036E1,-1.873010397E-1,6.161921844E-2,-3.715478480E-1
1.401683646E1,-1.598129123E-1,7.383616269E-2,-4.020902216E-1
1.401927261E1,-1.335464865E-1,8.727480471E-2,-4.289674759E-1
1.402170870E1,-1.072800532E-1,1.037676781E-1,-4.552339315E-1
1.402414484E1,-8.345700800E-2,1.202605516E-1,-4.784461260E-1
1.402658094E1,-5.902311578E-2,1.361425817E-1,-5.016583204E-1
1.402901708E1,-3.642176837E-2,1.501920670E-1,-5.230379701E-1
1.403145318E1,-1.626380906E-2,1.617981642E-1,-5.425850749E-1
1.403388932E1,2.672456671E-3,1.697391868E-1,-5.590779781E-1
1.403632542E1,1.794363745E-2,1.752368063E-1,-5.774033666E-1
1.403876151E1,3.199312463E-2,1.782910377E-1,-5.951179266E-1
1.404119766E1,4.298837483E-2,1.752368063E-1,-6.085565686E-1
1.404363375E1,5.337277800E-2,1.691283286E-1,-6.207735538E-1
1.404606990E1,6.070294604E-2,1.636307091E-1,-6.336013079E-1
1.404850599E1,6.742226332E-2,1.581330895E-1,-6.452074051E-1
1.405094208E1,7.230904698E-2,1.520246118E-1,-6.555918455E-1
1.405337823E1,7.291989028E-2,1.459161341E-1,-6.635328531E-1
1.405581432E1,7.475243509E-2,1.422510594E-1,-6.702521443E-1
1.405825047E1,7.291989028E-2,1.343100369E-1,-6.763606071E-1
1.406068656E1,7.169819623E-2,1.251473278E-1,-6.836907864E-1
1.406312271E1,7.047650218E-2,1.147629321E-1,-6.897992492E-1
1.406555880E1,6.742226332E-2,1.068219170E-1,-6.965186000E-1
1.406799495E1,6.497887522E-2,9.949174523E-2,-7.014053464E-1
1.407043104E1,6.070294604E-2,8.910734206E-2,-7.050704360E-1
1.407286719E1,5.764871091E-2,8.177717775E-2,-7.099572420E-1
1.407530328E1,5.703786388E-2,7.627955079E-2,-7.136223316E-1
1.407773938E1,5.520532280E-2,7.261446863E-2,-7.154548764E-1
1.408017552E1,5.154023692E-2,6.528430432E-2,-7.178982496E-1
1.408261162E1,4.970769584E-2,6.161921844E-2,-7.209524512E-1
1.408504776E1,4.726430774E-2,5.856497958E-2,-7.215633392E-1
1.408748386E1,4.543176666E-2,5.551074445E-2,-7.209524512E-1
1.408991995E1,4.726430774E-2,5.795413256E-2,-7.197307944E-1
1.409235609E1,4.665346071E-2,5.978667364E-2,-7.178982496E-1
1.409479219E1,4.604261369E-2,6.161921844E-2,-7.166765332E-1
1.409722833E1,4.787515476E-2,6.894938648E-2,-7.111788988E-1
1.409966443E1,5.092938989E-2,7.566870749E-2,-7.099572420E-1
1.410210057E1,5.276193097E-2,8.116632700E-2,-7.075138092E-1
1.410453667E1,5.703786388E-2,8.849649876E-2,-7.007945180E-1
1.410697281E1,6.070294604E-2,9.216158092E-2,-6.940752268E-1
1.410940891E1,6.497887522E-2,9.582666308E-2,-6.861341596E-1
1.411184505E1,6.925480813E-2,9.949174523E-2,-6.788040400E-1
1.411428115E1,7.414158434E-2,9.765920788E-2,-6.690304875E-1
1.411671724E1,7.902836055E-2,9.643751383E-2,-6.568135023E-1
1.411915339E1,8.452598751E-2,9.338327497E-2,-6.452074051E-1
1.412158948E1,9.002361447E-2,9.093988687E-2,-6.329904795E-1
1.412402563E1,9.491039068E-2,8.849649876E-2,-6.195518374E-1
1.412646172E1,1.004080176E-1,8.788564801E-2,-6.055023670E-1
1.412889781E1,1.065164879E-1,8.910734206E-2,-5.883986354E-1
1.413133396E1,1.095707268E-1,9.399411827E-2,-5.731274486E-1
1.413377005E1,1.126249656E-1,1.007134393E-1,-5.548020005E-1
1.413620620E1,1.162900478E-1,1.086544544E-1,-5.383091569E-1
1.413864229E1,1.205659807E-1,1.172063202E-1,-5.181511641E-1
1.414107844E1,1.217876747E-1,1.245364845E-1,-4.986040890E-1
1.414351453E1,1.242310628E-1,1.275907159E-1,-4.772244096E-1
1.414595068E1,1.254527569E-1,1.282015741E-1,-4.576773047E-1
1.414838677E1,1.266744435E-1,1.288124174E-1,-4.362976551E-1
1.415082292E1,1.266744435E-1,1.275907159E-1,-4.118637741E-1
1.415325901E1,1.272853017E-1,1.263690293E-1,-3.862081766E-1
1.415569511E1,1.266744435E-1,1.263690293E-1,-3.605526090E-1
1.415813125E1,1.254527569E-1,1.269798726E-1,-3.293230236E-1
1.416056734E1,1.205659807E-1,1.263690293E-1,-2.981698215E-1
1.416300349E1,1.156791970E-1,1.251473278E-1,-2.639623582E-1
1.416543958E1,1.107924208E-1,1.239256412E-1,-2.273115367E-1
1.416787573E1,1.046839505E-1,1.202605516E-1,-1.876064688E-1
1.417031182E1,9.368869662E-2,1.165954694E-1,-1.448471546E-1
1.417274792E1,8.330429345E-2,1.104869992E-1,-1.020878479E-1
1.417518406E1,7.169819623E-2,1.001025960E-1,-5.810684711E-2
1.417762016E1,5.825955793E-2,8.910734206E-2,-1.168245357E-2
1.418005630E1,4.359922186E-2,7.261446863E-2,3.474193811E-2
1.418249240E1,2.283041552E-2,4.756972939E-2,7.994463295E-2
1.418492854E1,5.726693198E-3,2.680092305E-2,1.233147904E-1
1.418736464E1,-1.626380906E-2,5.421269219E-3,1.660740972E-1
1.418980073E1,-4.008685052E-2,-1.840177365E-2,2.076117098E-1
1.419223688E1,-6.513158977E-2,-4.039227590E-2,2.436517030E-1
1.419467297E1,-9.078717232E-2,-6.116108224E-2,2.803025246E-1
1.419710912E1,-1.158319116E-1,-7.826480269E-2,3.138991296E-1
1.419954521E1,-1.396549493E-1,-9.597937763E-2,3.432198167E-1
1.420198136E1,-1.653105468E-1,-1.149156392E-1,3.700970709E-1
1.420441745E1,-1.915769726E-1,-1.375169903E-1,3.926984370E-1
1.420685359E1,-2.147891670E-1,-1.564532518E-1,4.134672284E-1
1.420928969E1,-2.422772944E-1,-1.790546030E-1,4.299601018E-1
1.421172578E1,-2.673220336E-1,-2.010451108E-1,4.446204603E-1
1.421416193E1,-2.899233699E-1,-2.157054394E-1,4.537831545E-1
1.421659802E1,-3.161898255E-1,-2.321983129E-1,4.629458785E-1
1.421903417E1,-3.381803036E-1,-2.431935668E-1,4.678326547E-1
1.422147026E1,-3.613924980E-1,-2.560213506E-1,4.721085727E-1
1.422390636E1,-3.858264089E-1,-2.688491642E-1,4.757736623E-1
1.422634250E1,-4.041518271E-1,-2.731250823E-1,4.776062071E-1
1.422877859E1,-4.236989319E-1,-2.798444033E-1,4.776062071E-1
1.423121474E1,-4.401918054E-1,-2.902288139E-1,4.769953489E-1
1.423365083E1,-4.530195892E-1,-2.987806797E-1,4.739411175E-1
1.423608698E1,-4.615714550E-1,-3.079433739E-1,4.690543413E-1
1.423852307E1,-4.652365446E-1,-3.164952397E-1,4.623350203E-1
1.424095922E1,-4.670690894E-1,-3.244362473E-1,4.507289231E-1
1.424339531E1,-4.640148580E-1,-3.293230236E-1,4.366794229E-1
1.424583141E1,-4.566846788E-1,-3.329881132E-1,4.189648628E-1
1.424826755E1,-4.469111264E-1,-3.354314864E-1,3.969743550E-1
1.425070365E1,-4.322507977E-1,-3.403182924E-1,3.731513321E-1
1.425313979E1,-4.151470661E-1,-3.433725238E-1,3.407764137E-1
1.425557589E1,-3.974325061E-1,-3.488701284E-1,3.084014952E-1
1.425801203E1,-3.784962296E-1,-3.537569046E-1,2.735832036E-1
1.426044813E1,-3.534514904E-1,-3.513135314E-1,2.344889939E-1
1.426288427E1,-3.265742064E-1,-3.452050686E-1,1.923405379E-1
1.426532037E1,-3.021403253E-1,-3.409291208E-1,1.495812237E-1
1.426775646E1,-2.764847279E-1,-3.342097998E-1,1.074327603E-1
1.427019260E1,-2.514399886E-1,-3.219928741E-1,6.528430432E-2
1.427262870E1,-2.245627195E-1,-3.091650605E-1,2.252499200E-2
1.427506484E1,-1.989071369E-1,-2.945047319E-1,-2.023431472E-2
1.427750094E1,-1.726407111E-1,-2.761793137E-1,-6.299362332E-2
1.427993703E1,-1.488176584E-1,-2.584647536E-1,-1.020878479E-1
1.428237318E1,-1.280488521E-1,-2.401393354E-1,-1.424037665E-1
1.428480927E1,-1.048366576E-1,-2.218139172E-1,-1.796654463E-1
1.428724542E1,-8.345700800E-2,-2.004342526E-1,-2.157054394E-1
1.428968151E1,-6.452073902E-2,-1.851630807E-1,-2.511345744E-1
1.429211766E1,-4.558447748E-2,-1.698918939E-1,-2.841203213E-1
1.429455375E1,-2.786990628E-2,-1.503447890E-1,-3.134410083E-1
1.429698984E1,-1.320957206E-2,-1.332410574E-1,-3.410054743E-1
1.429942599E1,-9.926267667E-4,-1.173590273E-1,-3.691044450E-1
1.430186214E1,1.061347127E-2,-9.903360903E-2,-3.898732662E-1
1.430429823E1,2.221956849E-2,-8.315158635E-2,-4.112529159E-1
1.430673432E1,2.893888950E-2,-7.154548168E-2,-4.283566475E-1
1.430917047E1,3.626905754E-2,-6.238277629E-2,-4.442386627E-1
1.431160656E1,4.298837483E-2,-4.955498502E-2,-4.546230733E-1
1.431404271E1,4.848600179E-2,-3.428380191E-2,-4.650074840E-1
1.431647880E1,5.154023692E-2,-1.901262067E-2,-4.698942602E-1
1.431891495E1,5.459447205E-2,-5.573981442E-3,-4.741701782E-1
1.432135104E1,5.703786388E-2,6.032116711E-3,-4.735593498E-1
1.432378714E1,6.009209901E-2,1.824906096E-2,-4.729484916E-1
1.432622328E1,6.314633787E-2,2.680092305E-2,-4.637857676E-1
1.432865938E1,6.681142002E-2,3.290939704E-2,-4.534013867E-1
1.433109552E1,7.108735293E-2,3.290939704E-2,-4.375193417E-1
1.433353162E1,7.475243509E-2,2.802261710E-2,-4.222481549E-1
1.433596776E1,7.963921130E-2,2.435753495E-2,-4.020902216E-1
1.433840386E1,8.574768156E-2,1.702736691E-2,-3.788780272E-1
1.434083995E1,9.429954737E-2,1.091889478E-2,-3.526115716E-1
1.434327609E1,1.040730998E-1,6.642963737E-3,-3.256579340E-1
1.434571219E1,1.120141149E-1,-1.908897655E-3,-2.981698215E-1
1.434814833E1,1.181225851E-1,-9.849912487E-3,-2.700708508E-1
1.435058443E1,1.278961450E-1,-1.779092662E-2,-2.419718653E-1
1.435302057E1,1.346154660E-1,-2.573194169E-2,-2.108186632E-1
1.435545667E1,1.431673318E-1,-3.428380191E-2,-1.784437597E-1
1.435789281E1,1.498866528E-1,-4.100312293E-2,-1.448471546E-1
1.436032891E1,1.553842723E-1,-4.894413799E-2,-1.075854748E-1
1.436276500E1,1.602710485E-1,-5.688514933E-2,-7.215633243E-2
1.436520115E1,1.657686681E-1,-6.177192926E-2,-3.306210786E-2
1.436763724E1,1.706554592E-1,-6.421531737E-2,7.864658721E-3
1.437007339E1,1.712663025E-1,-6.421531737E-2,4.940227047E-2
1.437250948E1,1.749313772E-1,-5.932854116E-2,9.155073017E-2
1.437494563E1,1.737096906E-1,-5.871769413E-2,1.324774921E-1
1.437738172E1,1.724879891E-1,-5.138752609E-2,1.764585078E-1
1.437981781E1,1.724879891E-1,-4.283566400E-2,2.173852623E-1
1.438225396E1,1.657686681E-1,-3.794888780E-2,2.607554197E-1
1.438469005E1,1.559951156E-1,-3.367295489E-2,3.035147190E-1
1.438712620E1,1.449998617E-1,-2.634278871E-2,3.474957347E-1
1.438956229E1,1.309503764E-1,-1.962346770E-2,3.896442056E-1
1.439199844E1,1.132358089E-1,-1.656923257E-2,4.348468781E-1
1.439443453E1,9.368869662E-2,-1.412584260E-2,4.776062071E-1
1.439687063E1,7.475243509E-2,-9.849912487E-3,5.191438198E-1
1.439930677E1,5.154023692E-2,-1.107160654E-2,5.570163727E-1
1.440174287E1,2.527380548E-2,-1.290414855E-2,5.948888659E-1
1.440417901E1,-2.214321401E-3,-1.595838554E-2,6.278746128E-1
1.440661510E1,-3.092414327E-2,-2.023431472E-2,6.608603597E-1
1.440905125E1,-5.902311578E-2,-2.573194169E-2,6.877376437E-1
1.441148734E1,-8.834378421E-2,-3.550549597E-2,7.140040994E-1
1.441392344E1,-1.207186878E-1,-5.016583204E-2,7.335512042E-1
1.441635958E1,-1.488176584E-1,-6.238277629E-2,7.530983090E-1
1.441879568E1,-1.744732410E-1,-7.276718318E-2,7.702020407E-1
1.442123182E1,-2.007396817E-1,-8.681666851E-2,7.854732275E-1
1.442366792E1,-2.239518762E-1,-9.659022093E-2,7.989118695E-1
1.442610406E1,-2.441098392E-1,-1.069746241E-1,8.111287951E-1
1.442854016E1,-2.606027126E-1,-1.143047959E-1,8.215132356E-1
1.443097625E1,-2.758738995E-1,-1.246891990E-1,8.312867880E-1
1.443341240E1,-2.874799967E-1,-1.381278336E-1,8.386169076E-1
1.443584849E1,-2.948101461E-1,-1.485122442E-1,8.441145420E-1
1.443828464E1,-2.978644073E-1,-1.582857966E-1,8.526664376E-1
1.444072073E1,-2.966426909E-1,-1.686701924E-1,8.599965572E-1
1.444315688E1,-2.911450863E-1,-1.747786701E-1,8.661050797E-1
1.444559297E1,-2.813715041E-1,-1.802763045E-1,8.703809977E-1
1.444802912E1,-2.685437202E-1,-1.845522225E-1,8.771002889E-1
1.445046521E1,-2.538833916E-1,-1.857739240E-1,8.844304681E-1
1.445290130E1,-2.318928838E-1,-1.808871478E-1,8.893172741E-1
1.445533745E1,-2.086806893E-1,-1.747786701E-1,8.954257369E-1
1.445777354E1,-1.854684949E-1,-1.698918939E-1,8.978691101E-1
1.446020969E1,-1.604237556E-1,-1.668376625E-1,8.997016549E-1
1.446264578E1,-1.311030984E-1,-1.637834162E-1,8.972582817E-1
1.446508193E1,-1.023932695E-1,-1.607291847E-1,8.935931921E-1
1.446751802E1,-7.124006003E-2,-1.619508862E-1,8.874847293E-1
1.446995412E1,-4.253023863E-2,-1.680593491E-1,8.771002889E-1
1.447239026E1,-1.198787708E-2,-1.772220582E-1,8.636616468E-1
1.447482636E1,1.427855436E-2,-1.918824017E-1,8.483904600E-1
1.447726250E1,4.237752780E-2,-2.071535736E-1,8.300650716E-1
1.447969859E1,6.925480813E-2,-2.230356038E-1,8.056311607E-1
1.448213474E1,9.368869662E-2,-2.413610220E-1,7.811973095E-1
1.448457083E1,1.144575030E-1,-2.694599926E-1,7.506549358E-1
1.448700698E1,1.346154660E-1,-3.000023663E-1,7.176691890E-1
1.448944307E1,1.523300409E-1,-3.299338818E-1,6.797966361E-1
1.449187917E1,1.651578248E-1,-3.598653972E-1,6.400915980E-1
1.449431531E1,1.749313772E-1,-3.824667335E-1,5.954996943E-1
1.449675141E1,1.834832430E-1,-3.928511441E-1,5.484644771E-1
1.449918755E1,1.871483326E-1,-3.959053755E-1,5.008183718E-1
1.450162365E1,1.847049445E-1,-4.001813233E-1,4.501180649E-1
1.450405974E1,1.798181683E-1,-4.007921517E-1,3.975852132E-1
1.450649589E1,1.724879891E-1,-3.940728307E-1,3.432198167E-1
1.450893198E1,1.627144367E-1,-3.867426813E-1,2.894652486E-1
1.451136813E1,1.498866528E-1,-3.763582706E-1,2.350998372E-1
1.451380422E1,1.352263093E-1,-3.665847182E-1,1.819561273E-1
1.451624037E1,1.169008911E-1,-3.604762256E-1,1.282015741E-1
1.451867646E1,9.613208473E-2,-3.500918448E-1,7.689040154E-2
1.452111260E1,7.414158434E-2,-3.390965760E-1,2.374668792E-2
1.452354870E1,5.459447205E-2,-3.238253891E-1,-2.817532979E-2
1.452598479E1,3.016058356E-2,-3.061108291E-1,-8.070819080E-2
1.452842094E1,6.337540224E-3,-2.847311795E-1,-1.314085126E-1
1.453085703E1,-1.870719716E-2,-2.627406716E-1,-1.802763045E-1
1.453329318E1,-4.375193641E-2,-2.389176339E-1,-2.297549248E-1
1.453572927E1,-7.001836598E-2,-2.175379843E-1,-2.798444033E-1
1.453816542E1,-9.628479928E-2,-1.967691779E-1,-3.262687922E-1
1.454060151E1,-1.207186878E-1,-1.741678268E-1,-3.752129376E-1
1.454303760E1,-1.451525837E-1,-1.521773189E-1,-4.210264683E-1
1.454547375E1,-1.701973230E-1,-1.277434379E-1,-4.668400288E-1
1.454790984E1,-1.964637488E-1,-1.063637808E-1,-5.120427012E-1
1.455034599E1,-2.196759433E-1,-8.559497446E-2,-5.548020005E-1
1.455278208E1,-2.398339063E-1,-6.116108224E-2,-5.932853818E-1
1.455521823E1,-2.599918544E-1,-4.405735806E-2,-6.293253899E-1
1.455765432E1,-2.770955861E-1,-2.328855172E-2,-6.610894203E-1
1.456009042E1,-2.911450863E-1,-3.130592173E-3,-6.885775924E-1
1.456252656E1,-3.045837283E-1,1.275143679E-2,-7.117897868E-1
1.456496266E1,-3.155789673E-1,2.252499200E-2,-7.307260633E-1
1.456739880E1,-3.216874301E-1,2.985516004E-2,-7.453863621E-1
1.456983490E1,-3.222982883E-1,3.718532622E-2,-7.527165413E-1
1.457227104E1,-3.235199749E-1,3.535278514E-2,-7.557707429E-1
1.457470714E1,-3.204657435E-1,3.474193811E-2,-7.551599145E-1
1.457714328E1,-3.143572807E-1,3.229855001E-2,-7.496622801E-1
1.457957938E1,-3.033620119E-1,2.802261710E-2,-7.368345261E-1
1.458201547E1,-2.905342281E-1,1.763821393E-2,-7.227849960E-1
1.458445162E1,-2.752630413E-1,2.367033157E-3,-7.044596076E-1
1.458688771E1,-2.551050782E-1,-1.168245357E-2,-6.849125028E-1
1.458932386E1,-2.337254286E-1,-2.756448276E-2,-6.617003083E-1
1.459175995E1,-2.068481594E-1,-4.222481698E-2,-6.360446811E-1
1.459419609E1,-1.781383306E-1,-5.505260825E-2,-6.073349118E-1
1.459663219E1,-1.457634270E-1,-6.482616812E-2,-5.780141950E-1
1.459906828E1,-1.139993668E-1,-7.215633243E-2,-5.450284481E-1
1.460150443E1,-7.918107510E-2,-7.032378763E-2,-5.114318728E-1
1.460394052E1,-4.619532451E-2,-6.543701142E-2,-4.784461260E-1
1.460637667E1,-9.544488043E-3,-5.566345528E-2,-4.436278343E-1
1.460881276E1,2.527380548E-2,-4.466820508E-2,-4.063661397E-1
1.461124886E1,6.070294604E-2,-3.184041381E-2,-3.715478480E-1
1.461368500E1,9.002361447E-2,-1.718007959E-2,-3.329881132E-1
1.461612109E1,1.181225851E-1,1.756185899E-3,-2.957264185E-1
1.461855724E1,1.443890184E-1,2.557922900E-2,-2.590755820E-1
1.462099333E1,1.614927500E-1,4.512634128E-2,-2.254789919E-1
1.462342948E1,1.779856235E-1,6.406260282E-2,-1.906607002E-1
1.462586557E1,1.914242655E-1,8.483141661E-2,-1.625617296E-1
1.462830172E1,1.999761164E-1,1.001025960E-1,-1.338519007E-1
1.463073781E1,2.073062956E-1,1.117086932E-1,-1.063637808E-1
1.463317396E1,2.109713703E-1,1.190388575E-1,-8.009734750E-2
1.463561005E1,2.121930718E-1,1.220930964E-1,-5.566345528E-2
1.463804615E1,2.085279822E-1,1.220930964E-1,-3.061871976E-2
1.464048229E1,2.054737508E-1,1.220930964E-1,-8.017370477E-3
1.464291839E1,2.005869746E-1,1.214822456E-1,1.336228382E-2
1.464535453E1,1.944784969E-1,1.220930964E-1,3.657447919E-2
1.464779063E1,1.840940863E-1,1.172063202E-1,5.612159148E-2
1.465022672E1,1.749313772E-1,1.110978425E-1,7.750124484E-2
1.465266287E1,1.639361382E-1,1.019351333E-1,9.582666308E-2
1.465509896E1,1.547734290E-1,9.032903612E-2,1.165954694E-1
1.465753511E1,1.456107199E-1,7.872293890E-2,1.324774921E-1
1.465997120E1,1.358371526E-1,6.406260282E-2,1.508029103E-1
1.466240734E1,1.297286898E-1,4.756972939E-2,1.648524106E-1
1.466484344E1,1.242310628E-1,3.718532622E-2,1.789018959E-1
1.466727958E1,1.193442866E-1,2.680092305E-2,1.874537468E-1
1.466971568E1,1.144575030E-1,1.275143679E-2,1.960056126E-1
1.467215177E1,1.071273386E-1,-5.573981442E-3,1.996707022E-1
1.467458792E1,1.046839505E-1,-2.084516361E-2,2.070008665E-1
1.467702401E1,1.016297117E-1,-4.100312293E-2,2.088334113E-1
1.467946016E1,9.796462953E-2,-6.055023521E-2,2.100550979E-1
1.468189625E1,9.674293548E-2,-8.070819080E-2,2.124984860E-1
1.468433240E1,9.613208473E-2,-1.020878479E-1,2.173852623E-1
1.468676849E1,9.491039068E-2,-1.210241169E-1,2.161635756E-1
1.468920458E1,9.307785332E-2,-1.411820799E-1,2.198286504E-1
1.469164073E1,8.941277117E-2,-1.582857966E-1,2.228828967E-1
1.469407682E1,8.574768156E-2,-1.766112149E-1,2.271588296E-1
1.469651297E1,8.452598751E-2,-1.961583197E-1,2.308239043E-1
1.469894906E1,8.086090535E-2,-2.157054394E-1,2.393757701E-1
1.470138521E1,7.841751724E-2,-2.358634025E-1,2.485384792E-1
1.470382130E1,7.414158434E-2,-2.535779774E-1,2.607554197E-1
1.470625740E1,7.108735293E-2,-2.694599926E-1,2.711398304E-1
1.470869354E1,6.742226332E-2,-2.810660899E-1,2.845784724E-1
1.471112964E1,6.375718117E-2,-2.908396423E-1,2.961845696E-1
1.471356578E1,6.009209901E-2,-2.969481349E-1,3.071798086E-1
1.471600188E1,5.642701685E-2,-2.963372767E-1,3.187859058E-1
1.471843802E1,5.092938989E-2,-2.981698215E-1,3.316137195E-1
1.472087412E1,4.604261369E-2,-2.975589633E-1,3.419981003E-1
1.472331021E1,3.993413970E-2,-2.993915081E-1,3.511608243E-1
1.472574636E1,3.443651274E-2,-2.981698215E-1,3.603235185E-1
1.472818245E1,2.527380548E-2,-2.945047319E-1,3.664320111E-1
1.473061859E1,1.672194339E-2,-2.828986347E-1,3.707079291E-1
1.473305469E1,3.283303929E-3,-2.615189850E-1,3.725404739E-1
1.473549083E1,-1.137703005E-2,-2.358634025E-1,3.743730187E-1
1.473792693E1,-2.664821222E-2,-2.083752751E-1,3.762055635E-1
1.474036307E1,-4.436278343E-2,-1.839413792E-1,3.786489367E-1
1.474279917E1,-6.390989572E-2,-1.601183414E-1,3.762055635E-1
1.474523526E1,-8.712209016E-2,-1.411820799E-1,3.749838471E-1
1.474767141E1,-1.072800532E-1,-1.234675050E-1,3.762055635E-1
1.475010750E1,-1.317139417E-1,-1.075854748E-1,3.768163919E-1
1.475254365E1,-1.555369794E-1,-9.292513877E-2,3.768163919E-1
1.475497974E1,-1.799708754E-1,-7.643226534E-2,3.768163919E-1
1.475741589E1,-2.037939131E-1,-5.932854116E-2,3.755947053E-1
1.475985198E1,-2.282278091E-1,-4.466820508E-2,3.749838471E-1
1.476228807E1,-2.520508468E-1,-2.695363574E-2,3.749838471E-1
1.476472422E1,-2.752630413E-1,-1.412584260E-2,3.731513321E-1
1.476716031E1,-2.948101461E-1,-2.519744914E-3,3.719296157E-1
1.476959646E1,-3.168006539E-1,3.588727675E-3,3.694862425E-1
1.477203255E1,-3.375694752E-1,4.810422193E-3,3.682645559E-1
1.477446870E1,-3.546731770E-1,1.756185899E-3,3.639886081E-1
1.477690479E1,-3.699443638E-1,-4.963133950E-3,3.615452349E-1
1.477934089E1,-3.870480955E-1,-1.351499557E-2,3.603235185E-1
1.478177703E1,-4.017084241E-1,-2.267770469E-2,3.584909737E-1
1.478421313E1,-4.133145213E-1,-3.184041381E-2,3.554367423E-1
1.478664927E1,-4.267531633E-1,-4.161396995E-2,3.554367423E-1
1.478908536E1,-4.359158874E-1,-5.566345528E-2,3.548259139E-1
1.479152146E1,-4.456894398E-1,-7.521057129E-2,3.560476005E-1
1.479395761E1,-4.517979026E-1,-9.475768358E-2,3.529933691E-1
1.479639370E1,-4.572955370E-1,-1.179698780E-1,3.517716527E-1
1.479882984E1,-4.621823132E-1,-1.411820799E-1,3.493282795E-1
1.480126594E1,-4.627931416E-1,-1.631725729E-1,3.468848765E-1
1.480370208E1,-4.591280818E-1,-1.845522225E-1,3.438306451E-1
1.480613818E1,-4.554629922E-1,-2.071535736E-1,3.395547271E-1
1.480857432E1,-4.493545294E-1,-2.315874696E-1,3.377221823E-1
1.481101042E1,-4.395809472E-1,-2.566322088E-1,3.346679509E-1
1.481344651E1,-4.267531633E-1,-2.780118585E-1,3.297811747E-1
1.481588266E1,-4.114819765E-1,-2.957264185E-1,3.255052269E-1
1.481831875E1,-3.931565583E-1,-3.048891425E-1,3.212293088E-1
1.482075490E1,-3.729985952E-1,-3.103867769E-1,3.169533610E-1
1.482319099E1,-3.503972590E-1,-3.061108291E-1,3.102340400E-1
1.482562714E1,-3.222982883E-1,-2.957264185E-1,3.022930324E-1
1.482806323E1,-2.948101461E-1,-2.835094929E-1,2.955737114E-1
1.483049932E1,-2.654894888E-1,-2.694599926E-1,2.864110172E-1
1.483293547E1,-2.355579734E-1,-2.493020445E-1,2.754157484E-1
1.483537156E1,-2.037939131E-1,-2.285332382E-1,2.644205093E-1
1.483780771E1,-1.726407111E-1,-2.034884989E-1,2.503710091E-1
1.484024380E1,-1.396549493E-1,-1.735569835E-1,2.302130610E-1
1.484267995E1,-1.085017473E-1,-1.442363113E-1,2.088334113E-1
1.484511604E1,-7.734853774E-2,-1.161373332E-1,1.837886721E-1
1.484755219E1,-4.802786559E-2,-8.864920586E-2,1.569113880E-1
1.484998828E1,-2.053973824E-2,-6.360447407E-2,1.263690293E-1
1.485242438E1,8.170082234E-3,-3.794888780E-2,9.338327497E-2
1.485486052E1,3.321481869E-2,-1.412584260E-2,5.734328553E-2
1.485729662E1,5.764871091E-2,6.032116711E-3,2.008160390E-2
1.485973276E1,8.025006205E-2,2.496838197E-2,-1.840177365E-2
1.486216886E1,1.016297117E-1,4.818057641E-2,-5.810684711E-2
1.486460495E1,1.199551299E-1,6.711684167E-2,-9.842276573E-2
1.486704109E1,1.382805556E-1,8.360971510E-2,-1.393495351E-1
1.486947719E1,1.547734290E-1,9.888090193E-2,-1.796654463E-1
1.487191333E1,1.718771458E-1,1.172063202E-1,-2.199813724E-1
1.487434943E1,1.840940863E-1,1.318666488E-1,-2.572430372E-1
